ConditionID,ConditionName,ConceptID,PrimaryTerm
2031,CongestiveCardiacFailure,366862009,Congestive heart failure monitoring
2031,CongestiveCardiacFailure,367363000,Right ventricular failure
2031,CongestiveCardiacFailure,371862006,Depression of left ventricular systolic function
2031,CongestiveCardiacFailure,389838008,Heart failure annual review
2031,CongestiveCardiacFailure,389937002,Heart failure follow-up
2031,CongestiveCardiacFailure,390570006,Heart failure annual review
2031,CongestiveCardiacFailure,390671000,Heart failure follow-up
2031,CongestiveCardiacFailure,390884006,Heart failure follow-up
2031,CongestiveCardiacFailure,390885007,Heart failure annual review
2031,CongestiveCardiacFailure,392748002,Heart failure confirmed
2031,CongestiveCardiacFailure,393703008,Heart failure confirmed
2031,CongestiveCardiacFailure,395105005,Heart failure confirmed
2031,CongestiveCardiacFailure,403298007,Red half-moon nail in congestive heart failure
2031,CongestiveCardiacFailure,405276000,Negative pressure pulmonary oedema
2031,CongestiveCardiacFailure,407606009,New York Heart Association classification - class II
2031,CongestiveCardiacFailure,407607000,New York Heart Association classification - class III
2031,CongestiveCardiacFailure,407608005,New York Heart Association classification - class IV
2031,CongestiveCardiacFailure,410431009,Cardiorespiratory failure
2031,CongestiveCardiacFailure,416683003,Emergency hospital admission for heart failure
2031,CongestiveCardiacFailure,416717003,Seen in heart failure clinic
2031,CongestiveCardiacFailure,417146007,Referral to heart failure nurse
2031,CongestiveCardiacFailure,417996009,Systolic heart failure
2031,CongestiveCardiacFailure,418304008,Diastolic heart failure
2031,CongestiveCardiacFailure,419038004,Enhanced external counterpulsation
2031,CongestiveCardiacFailure,420913000,New York Heart Association Classification - Class III
2031,CongestiveCardiacFailure,421518007,New York Heart Classification finding
2031,CongestiveCardiacFailure,421704003,New York Heart Association Classification - Class II
2031,CongestiveCardiacFailure,422293003,New York Heart Association Classification - Class IV
2031,CongestiveCardiacFailure,424404003,Decompensated chronic heart failure
2031,CongestiveCardiacFailure,426012001,Right heart failure due to pulmonary hypertension
2031,CongestiveCardiacFailure,426263006,Congestive heart failure due to left ventricular systolic dysfunction
2031,CongestiveCardiacFailure,426568003,Open implantation of ventricular assist device
2031,CongestiveCardiacFailure,426611007,Congestive heart failure due to valvular disease
2031,CongestiveCardiacFailure,441481004,Chronic systolic heart failure
2031,CongestiveCardiacFailure,441530006,Chronic diastolic heart failure
2031,CongestiveCardiacFailure,443253003,Acute on chronic systolic heart failure
2031,CongestiveCardiacFailure,443254009,Acute systolic heart failure
2031,CongestiveCardiacFailure,443343001,Acute diastolic heart failure
2031,CongestiveCardiacFailure,443344007,Acute on chronic diastolic heart failure
2031,CongestiveCardiacFailure,445236007,Cardiorenal syndrome
2031,CongestiveCardiacFailure,446221000,Heart failure with normal ejection fraction
2031,CongestiveCardiacFailure,462172006,Fetal heart failure
2031,CongestiveCardiacFailure,462174007,Fetal heart failure with myocardial hypertrophy
2031,CongestiveCardiacFailure,462175008,Foetal heart failure with redistribution of cardiac output
2031,CongestiveCardiacFailure,471880001,Heart failure due to end stage congenital heart disease
2031,CongestiveCardiacFailure,473226007,Heart failure medication review
2031,CongestiveCardiacFailure,609460008,Induced termination of pregnancy complicated by cardiac arrest and/or failure
2031,CongestiveCardiacFailure,609507007,Induced termination of pregnancy complicated by cardiac failure
2031,CongestiveCardiacFailure,609555007,Diastolic heart failure stage A
2031,CongestiveCardiacFailure,609556008,Systolic heart failure stage A
2031,CongestiveCardiacFailure,698296002,Acute exacerbation of chronic congestive heart failure
2031,CongestiveCardiacFailure,698594003,Symptomatic congestive heart failure
2031,CongestiveCardiacFailure,698638005,Pregnancy induced hypertension with pulmonary oedema
2031,CongestiveCardiacFailure,698640000,Hypertension in the puerperium with pulmonary oedema
2031,CongestiveCardiacFailure,700151002,Temporary implantation of left ventricular assist device
2031,CongestiveCardiacFailure,700458001,Pulmonary oedema due to hypoproteinaemia
2031,CongestiveCardiacFailure,703272007,Heart failure with reduced ejection fraction
2031,CongestiveCardiacFailure,703273002,Heart failure with reduced ejection fraction due to coronary artery disease
2031,CongestiveCardiacFailure,703274008,Heart failure with reduced ejection fraction due to myocarditis
2031,CongestiveCardiacFailure,703275009,Heart failure with reduced ejection fraction due to cardiomyopathy
2031,CongestiveCardiacFailure,703276005,Heart failure with reduced ejection fraction due to heart valve disease
2031,CongestiveCardiacFailure,704095000,Referral to heart failure exercise programme
2031,CongestiveCardiacFailure,704242009,Fetal heart failure due to extracardiac disease
2031,CongestiveCardiacFailure,717840005,Congestive heart failure stage B
2031,CongestiveCardiacFailure,718287008,Provision of written information about heart failure
2031,CongestiveCardiacFailure,722095005,Acute kidney injury due to circulatory failure
2031,CongestiveCardiacFailure,722919003,Neonatal cardiac failure due to decreased left ventricular output
2031,CongestiveCardiacFailure,724550005,Neonatal cardiac failure due to pulmonary overperfusion
2031,CongestiveCardiacFailure,788950000,Heart failure with mid range ejection fraction
2031,CongestiveCardiacFailure,840521002,Acute pulmonary oedema caused by fume
2031,CongestiveCardiacFailure,840522009,Acute pulmonary oedema caused by vapour
2031,CongestiveCardiacFailure,871617000,Low output heart failure due to and following Fontan operation
2031,CongestiveCardiacFailure,898208007,Heart failure due to thyrotoxicosis
2031,CongestiveCardiacFailure,1010444007,Legal abortion complicated by cardiac failure
2031,CongestiveCardiacFailure,1010447000,Illegal abortion complicated by cardiac failure
2031,CongestiveCardiacFailure,1.5781E+13,Hypertensive heart AND chronic kidney disease with congestive heart failure
2031,CongestiveCardiacFailure,2.3341E+13,Congestive heart failure with right heart failure
2031,CongestiveCardiacFailure,6.7431E+13,Congestive heart failure stage D
2031,CongestiveCardiacFailure,6.7441E+13,Congestive heart failure stage C
2031,CongestiveCardiacFailure,7.2481E+13,Congestive heart failure as early postoperative complication
2031,CongestiveCardiacFailure,9.6311E+13,Exacerbation of congestive heart failure
2031,CongestiveCardiacFailure,1.01281E+14,Congestive heart failure due to cardiomyopathy
2031,CongestiveCardiacFailure,1.20851E+14,Systolic heart failure stage D
2031,CongestiveCardiacFailure,1.20861E+14,Systolic heart failure stage C
2031,CongestiveCardiacFailure,1.20871E+14,Systolic heart failure stage B
2031,CongestiveCardiacFailure,1.20881E+14,Diastolic heart failure stage D
2031,CongestiveCardiacFailure,1.20891E+14,Diastolic heart failure stage C
2031,CongestiveCardiacFailure,1.20901E+14,Diastolic heart failure stage B
2031,CongestiveCardiacFailure,1.53931E+14,Acute combined systolic and diastolic heart failure
2031,CongestiveCardiacFailure,1.53941E+14,Chronic combined systolic and diastolic heart failure
2031,CongestiveCardiacFailure,1.53951E+14,Acute on chronic combined systolic and diastolic heart failure
2031,CongestiveCardiacFailure,1.88151E+14,Admit heart failure emergency
2031,CongestiveCardiacFailure,1.88171E+14,Referral to heart failure nurse
2031,CongestiveCardiacFailure,1.88661E+14,Seen in heart failure clinic
2031,CongestiveCardiacFailure,1.91651E+14,Admit heart failure emergency
2031,CongestiveCardiacFailure,1.91671E+14,Referral to heart failure nurse
2031,CongestiveCardiacFailure,1.92161E+14,Seen in heart failure clinic
2031,CongestiveCardiacFailure,2.02131E+14,Heart failure information given to patient
2031,CongestiveCardiacFailure,2.02141E+14,Referral to heart failure exercise programme
2031,CongestiveCardiacFailure,2.02231E+14,Heart failure review completed
2031,CongestiveCardiacFailure,2.02251E+14,Heart failure care plan discussed with patient
2031,CongestiveCardiacFailure,2.03791E+14,Referred to heart failure education group
2031,CongestiveCardiacFailure,2.07891E+14,Heart failure information given to patient
2031,CongestiveCardiacFailure,2.07901E+14,Heart failure information given to patient
2031,CongestiveCardiacFailure,2.07911E+14,Referral to heart failure exercise programme
2031,CongestiveCardiacFailure,2.07921E+14,Referral to heart failure exercise programme
2031,CongestiveCardiacFailure,2.08051E+14,Heart failure review completed
2031,CongestiveCardiacFailure,2.08061E+14,Heart failure review completed
2031,CongestiveCardiacFailure,2.08091E+14,Heart failure care plan discussed with patient
2031,CongestiveCardiacFailure,2.08101E+14,Heart failure care plan discussed with patient
2031,CongestiveCardiacFailure,2.11441E+14,Referred to heart failure education group
2031,CongestiveCardiacFailure,2.11451E+14,Referred to heart failure education group
2031,CongestiveCardiacFailure,2.29491E+14,Open implantation of ventricular assist device
2031,CongestiveCardiacFailure,2.29511E+14,Open heart assist operations
2031,CongestiveCardiacFailure,2.35581E+14,Open heart assist operations NOS
2031,CongestiveCardiacFailure,2.38401E+14,Other specified open heart assist operations
2031,CongestiveCardiacFailure,2.47361E+14,Heart failure 6 month review
2031,CongestiveCardiacFailure,2.48381E+14,Heart failure monitoring telephone invitation
2031,CongestiveCardiacFailure,2.48501E+14,Heart failure monitoring verbal invitation
2031,CongestiveCardiacFailure,2.48511E+14,Heart failure monitoring first letter
2031,CongestiveCardiacFailure,2.48521E+14,Heart failure monitoring second letter
2031,CongestiveCardiacFailure,2.48531E+14,Heart failure monitoring third letter
2031,CongestiveCardiacFailure,2.50411E+14,Heart failure 6 month review
2031,CongestiveCardiacFailure,2.51651E+14,Heart failure monitoring telephone invite
2031,CongestiveCardiacFailure,2.51661E+14,Heart failure monitoring verbal invite
2031,CongestiveCardiacFailure,2.51671E+14,Heart failure monitoring first letter
2031,CongestiveCardiacFailure,2.51681E+14,Heart failure monitoring second letter
2031,CongestiveCardiacFailure,2.51691E+14,Heart failure monitoring third letter
2031,CongestiveCardiacFailure,2.53041E+14,Heart failure 6 month review
2031,CongestiveCardiacFailure,2.59981E+14,Open heart assist operations
2031,CongestiveCardiacFailure,2.59991E+14,Open implantation of ventricular assist device
2031,CongestiveCardiacFailure,2.60021E+14,Open heart assist operations NOS
2031,CongestiveCardiacFailure,2.74631E+14,Heart failure monitoring telephone invite
2031,CongestiveCardiacFailure,2.74641E+14,Heart failure monitoring verbal invite
2031,CongestiveCardiacFailure,2.74651E+14,Heart failure monitoring first letter
2031,CongestiveCardiacFailure,2.74661E+14,Heart failure monitoring second letter
2031,CongestiveCardiacFailure,2.74671E+14,Heart failure monitoring third letter
2031,CongestiveCardiacFailure,3.25431E+14,Congestive heart failure due to valvular disease
2031,CongestiveCardiacFailure,3.38101E+14,Congestive heart failure due to valvular disease
2031,CongestiveCardiacFailure,3.90771E+14,[X]Pulmonary heart disease and diseases of pulmonary circulation
2031,CongestiveCardiacFailure,4.25991E+14,[X]Other specified pulmonary heart diseases
2031,CongestiveCardiacFailure,5.01871E+14,[D]Cardiorespiratory failure
2031,CongestiveCardiacFailure,5.19531E+14,Cardiorenal syndrome
2031,CongestiveCardiacFailure,5.86171E+14,Transluminal insertion of heart assist system NEC
2031,CongestiveCardiacFailure,5.86181E+14,Other specified transluminal heart assist operation
2031,CongestiveCardiacFailure,5.88651E+14,Transluminal heart assist operation NOS
2031,CongestiveCardiacFailure,6.01601E+14,Acute pulmonary oedema unspecified
2031,CongestiveCardiacFailure,6.08451E+14,Other chronic pulmonary heart disease NOS
2031,CongestiveCardiacFailure,6.39251E+14,Other heart aid NOS
2031,CongestiveCardiacFailure,6.39401E+14,Other chronic pulmonary heart disease
2031,CongestiveCardiacFailure,6.53021E+14,Acute pulmonary heart disease NOS
2031,CongestiveCardiacFailure,6.73641E+14,Other pulmonary heart disease
2031,CongestiveCardiacFailure,6.84231E+14,Chronic pulmonary heart disease NOS
2031,CongestiveCardiacFailure,6.89201E+14,Pulmonary heart disease NOS
2031,CongestiveCardiacFailure,7.11461E+14,Heart failure monitoring invitation
2031,CongestiveCardiacFailure,7.16621E+14,Heart failure monitoring third letter
2031,CongestiveCardiacFailure,7.16971E+14,Heart failure monitoring first letter
2031,CongestiveCardiacFailure,7.17191E+14,Heart failure monitoring second letter
2031,CongestiveCardiacFailure,7.17501E+14,Heart failure monitoring verbal invitation
2031,CongestiveCardiacFailure,7.17531E+14,Heart failure monitoring telephone invitation
2031,CongestiveCardiacFailure,7.49821E+14,Heart failure with normal ejection fraction
2031,CongestiveCardiacFailure,7.57101E+14,Heart failure with normal ejection fraction
2031,CongestiveCardiacFailure,7.60361E+14,Fast track heart failure referral for transthoracic two dimensional echocardiogram
2031,CongestiveCardiacFailure,7.80771E+14,Fast track heart failure referral for transthoracic two dimensional echocardiogram
2031,CongestiveCardiacFailure,7.81051E+14,Has heart failure management plan
2031,CongestiveCardiacFailure,7.81061E+14,Has heart failure management plan
2031,CongestiveCardiacFailure,8.10971E+14,Heart failure self-management plan review
2031,CongestiveCardiacFailure,8.12001E+14,Heart failure self-management plan agreed
2031,CongestiveCardiacFailure,8.12011E+14,Heart failure self-management plan agreed
2031,CongestiveCardiacFailure,8.12311E+14,Hantavirus pulmonary syndrome
2031,CongestiveCardiacFailure,8.13991E+14,Education about deteriorating heart failure
2031,CongestiveCardiacFailure,8.14001E+14,Education about deteriorating heart failure
2031,CongestiveCardiacFailure,8.32141E+14,Heart failure self-management plan review
2031,CongestiveCardiacFailure,8.32441E+14,Hantavirus pulmonary syndrome
2031,CongestiveCardiacFailure,8.34611E+14,Chemical-induced pulmonary oedema
2031,CongestiveCardiacFailure,8.34741E+14,Right ventricular failure
2031,CongestiveCardiacFailure,8.35981E+14,Rehabilitation for heart failure
2031,CongestiveCardiacFailure,8.48551E+14,Referral to multidisciplinary heart failure team
